sales,date,region
2420.0,2021-11-22,south
2200.0,2021-11-22,east
2075.0,2021-11-22,west
4375.62,2021-11-22,north
4725.27,2021-11-22,south
4075.92,2021-11-22,east
4005.9900000000002,2021-11-22,west
1165.0,2021-11-22,north
1190.0,2021-11-22,south
1215.0,2021-11-22,east
1047.5,2021-11-22,west
1497.0,2021-11-22,north
1383.0,2021-11-22,south
1236.0,2021-11-22,east
1455.0,2021-11-22,west
568.75,2021-11-22,north
592.5,2021-11-22,south
515.0,2021-11-22,east
512.5,2021-11-22,west
2455.08,2021-11-22,north
2025.94,2021-11-22,south
2445.1,2021-11-22,east
2110.77,2021-11-22,west
811.92,2021-11-22,north
933.31,2021-11-22,south
845.75,2021-11-22,east
867.64,2021-11-22,west
2075.0,2021-11-23,north
2450.0,2021-11-23,south
2280.0,2021-11-23,east
2220.0,2021-11-23,west
4745.25,2021-11-23,north
4495.5,2021-11-23,south
4535.46,2021-11-23,east
4545.45,2021-11-23,west
1085.0,2021-11-23,north
1060.0,2021-11-23,south
1175.0,2021-11-23,east
1002.5,2021-11-23,west
1290.0,2021-11-23,north
1242.0,2021-11-23,south
1203.0,2021-11-23,east
1284.0,2021-11-23,west
526.25,2021-11-23,north
501.25,2021-11-23,south
625.0,2021-11-23,east
591.25,2021-11-23,west
1996.0,2021-11-23,north
2380.23,2021-11-23,south
2180.63,2021-11-23,east
2070.85,2021-11-23,west
851.72,2021-11-23,north
821.87,2021-11-23,south
975.1,2021-11-23,east
961.17,2021-11-23,west
2410.0,2021-11-24,north
2015.0,2021-11-24,south
2020.0,2021-11-24,east
2060.0,2021-11-24,west
4755.24,2021-11-24,north
4795.2,2021-11-24,south
4185.81,2021-11-24,east
4505.49,2021-11-24,west
1012.5,2021-11-24,north
1215.0,2021-11-24,south
1207.5,2021-11-24,east
1225.0,2021-11-24,west
1431.0,2021-11-24,north
1371.0,2021-11-24,south
1257.0,2021-11-24,east
1455.0,2021-11-24,west
547.5,2021-11-24,north
612.5,2021-11-24,south
625.0,2021-11-24,east
518.75,2021-11-24,west
2135.7200000000003,2021-11-24,north
2295.4,2021-11-24,south
2275.44,2021-11-24,east
2395.2000000000003,2021-11-24,west
859.68,2021-11-24,north
911.42,2021-11-24,south
901.47,2021-11-24,east
897.49,2021-11-24,west
2410.0,2021-11-25,north
2485.0,2021-11-25,south
2445.0,2021-11-25,east
2285.0,2021-11-25,west
4245.75,2021-11-25,north
4205.79,2021-11-25,south
4045.9500000000003,2021-11-25,east
4175.82,2021-11-25,west
1240.0,2021-11-25,north
1187.5,2021-11-25,south
1242.5,2021-11-25,east
1207.5,2021-11-25,west
1479.0,2021-11-25,north
1215.0,2021-11-25,south
1464.0,2021-11-25,east
1233.0,2021-11-25,west
591.25,2021-11-25,north
562.5,2021-11-25,south
610.0,2021-11-25,east
586.25,2021-11-25,west
2350.29,2021-11-25,north
2195.6,2021-11-25,south
2475.04,2021-11-25,east
2105.78,2021-11-25,west
811.92,2021-11-25,north
933.31,2021-11-25,south
943.26,2021-11-25,east
905.45,2021-11-25,west
2490.0,2021-11-26,north
2215.0,2021-11-26,south
2015.0,2021-11-26,east
2070.0,2021-11-26,west
4465.53,2021-11-26,north
4845.150000000001,2021-11-26,south
4365.63,2021-11-26,east
4295.7,2021-11-26,west
1175.0,2021-11-26,north
1182.5,2021-11-26,south
1092.5,2021-11-26,east
1037.5,2021-11-26,west
1353.0,2021-11-26,north
1413.0,2021-11-26,south
1353.0,2021-11-26,east
1293.0,2021-11-26,west
603.75,2021-11-26,north
511.25,2021-11-26,south
566.25,2021-11-26,east
573.75,2021-11-26,west
2340.31,2021-11-26,north
2450.09,2021-11-26,south
2205.58,2021-11-26,east
2085.82,2021-11-26,west
861.67,2021-11-26,north
843.76,2021-11-26,south
801.97,2021-11-26,east
817.89,2021-11-26,west
2170.0,2021-11-27,north
2235.0,2021-11-27,south
2145.0,2021-11-27,east
2370.0,2021-11-27,west
4335.66,2021-11-27,north
4795.2,2021-11-27,south
4905.09,2021-11-27,east
4875.12,2021-11-27,west
1167.5,2021-11-27,north
1245.0,2021-11-27,south
1135.0,2021-11-27,east
1005.0,2021-11-27,west
1245.0,2021-11-27,north
1386.0,2021-11-27,south
1386.0,2021-11-27,east
1467.0,2021-11-27,west
528.75,2021-11-27,north
552.5,2021-11-27,south
611.25,2021-11-27,east
535.0,2021-11-27,west
2320.35,2021-11-27,north
2040.91,2021-11-27,south
2220.55,2021-11-27,east
2220.55,2021-11-27,west
875.6,2021-11-27,north
851.72,2021-11-27,south
857.6899999999999,2021-11-27,east
965.15,2021-11-27,west
2035.0,2021-11-28,north
2335.0,2021-11-28,south
2390.0,2021-11-28,east
2500.0,2021-11-28,west
4425.57,2021-11-28,north
4285.71,2021-11-28,south
4215.78,2021-11-28,east
4785.21,2021-11-28,west
1240.0,2021-11-28,north
1225.0,2021-11-28,south
1167.5,2021-11-28,east
1032.5,2021-11-28,west
1239.0,2021-11-28,north
1287.0,2021-11-28,south
1215.0,2021-11-28,east
1359.0,2021-11-28,west
523.75,2021-11-28,north
612.5,2021-11-28,south
577.5,2021-11-28,east
513.75,2021-11-28,west
2185.62,2021-11-28,north
2460.07,2021-11-28,south
1996.0,2021-11-28,east
2450.09,2021-11-28,west
951.22,2021-11-28,north
903.46,2021-11-28,south
851.72,2021-11-28,east
796.0,2021-11-28,west
2180.0,2021-11-29,north
2495.0,2021-11-29,south
2170.0,2021-11-29,east
2275.0,2021-11-29,west
4185.81,2021-11-29,north
4285.71,2021-11-29,south
4135.86,2021-11-29,east
4095.9,2021-11-29,west
1145.0,2021-11-29,north
1180.0,2021-11-29,south
1060.0,2021-11-29,east
1015.0,2021-11-29,west
1338.0,2021-11-29,north
1443.0,2021-11-29,south
1221.0,2021-11-29,east
1461.0,2021-11-29,west
533.75,2021-11-29,north
623.75,2021-11-29,south
568.75,2021-11-29,east
507.5,2021-11-29,west
2230.53,2021-11-29,north
2045.9,2021-11-29,south
2455.08,2021-11-29,east
2185.62,2021-11-29,west
847.74,2021-11-29,north
985.05,2021-11-29,south
891.52,2021-11-29,east
991.02,2021-11-29,west
2265.0,2021-11-30,north
2035.0,2021-11-30,south
2480.0,2021-11-30,east
2390.0,2021-11-30,west
4185.81,2021-11-30,north
4545.45,2021-11-30,south
4015.98,2021-11-30,east
4375.62,2021-11-30,west
1070.0,2021-11-30,north
1065.0,2021-11-30,south
1202.5,2021-11-30,east
1245.0,2021-11-30,west
1230.0,2021-11-30,north
1305.0,2021-11-30,south
1221.0,2021-11-30,east
1317.0,2021-11-30,west
607.5,2021-11-30,north
590.0,2021-11-30,south
513.75,2021-11-30,east
613.75,2021-11-30,west
2140.71,2021-11-30,north
2435.12,2021-11-30,south
2040.91,2021-11-30,east
2340.31,2021-11-30,west
817.89,2021-11-30,north
813.91,2021-11-30,south
847.74,2021-11-30,east
901.47,2021-11-30,west
2415.0,2021-12-01,north
2275.0,2021-12-01,south
2100.0,2021-12-01,east
2105.0,2021-12-01,west
4425.57,2021-12-01,north
4695.3,2021-12-01,south
4515.4800000000005,2021-12-01,east
4595.400000000001,2021-12-01,west
1060.0,2021-12-01,north
1217.5,2021-12-01,south
1000.0,2021-12-01,east
1125.0,2021-12-01,west
1464.0,2021-12-01,north
1431.0,2021-12-01,south
1299.0,2021-12-01,east
1473.0,2021-12-01,west
535.0,2021-12-01,north
617.5,2021-12-01,south
500.0,2021-12-01,east
612.5,2021-12-01,west
2295.4,2021-12-01,north
2135.7200000000003,2021-12-01,south
2385.2200000000003,2021-12-01,east
2445.1,2021-12-01,west
955.2,2021-12-01,north
923.36,2021-12-01,south
927.34,2021-12-01,east
825.85,2021-12-01,west
2330.0,2021-12-02,north
2170.0,2021-12-02,south
2460.0,2021-12-02,east
2200.0,2021-12-02,west
4615.38,2021-12-02,north
4255.74,2021-12-02,south
4915.08,2021-12-02,east
4135.86,2021-12-02,west
1122.5,2021-12-02,north
1020.0,2021-12-02,south
1050.0,2021-12-02,east
1202.5,2021-12-02,west
1314.0,2021-12-02,north
1431.0,2021-12-02,south
1233.0,2021-12-02,east
1362.0,2021-12-02,west
555.0,2021-12-02,north
551.25,2021-12-02,south
568.75,2021-12-02,east
605.0,2021-12-02,west
2205.58,2021-12-02,north
2420.15,2021-12-02,south
2100.79,2021-12-02,east
2290.4100000000003,2021-12-02,west
859.68,2021-12-02,north
827.84,2021-12-02,south
817.89,2021-12-02,east
901.47,2021-12-02,west
2225.0,2021-12-03,north
2350.0,2021-12-03,south
2125.0,2021-12-03,east
2245.0,2021-12-03,west
4435.56,2021-12-03,north
4205.79,2021-12-03,south
4815.18,2021-12-03,east
4215.78,2021-12-03,west
1227.5,2021-12-03,north
1115.0,2021-12-03,south
1020.0,2021-12-03,east
1005.0,2021-12-03,west
1362.0,2021-12-03,north
1257.0,2021-12-03,south
1308.0,2021-12-03,east
1467.0,2021-12-03,west
553.75,2021-12-03,north
521.25,2021-12-03,south
530.0,2021-12-03,east
523.75,2021-12-03,west
2385.2200000000003,2021-12-03,north
2455.08,2021-12-03,south
2310.37,2021-12-03,east
2160.67,2021-12-03,west
837.79,2021-12-03,north
835.8,2021-12-03,south
803.96,2021-12-03,east
925.35,2021-12-03,west
2025.0,2021-12-04,north
2010.0,2021-12-04,south
2005.0,2021-12-04,east
2455.0,2021-12-04,west
4435.56,2021-12-04,north
4035.96,2021-12-04,south
4015.98,2021-12-04,east
4015.98,2021-12-04,west
1057.5,2021-12-04,north
1185.0,2021-12-04,south
1172.5,2021-12-04,east
1165.0,2021-12-04,west
1380.0,2021-12-04,north
1350.0,2021-12-04,south
1491.0,2021-12-04,east
1431.0,2021-12-04,west
561.25,2021-12-04,north
621.25,2021-12-04,south
556.25,2021-12-04,east
580.0,2021-12-04,west
2145.7000000000003,2021-12-04,north
2090.81,2021-12-04,south
2420.15,2021-12-04,east
2025.94,2021-12-04,west
841.77,2021-12-04,north
919.38,2021-12-04,south
973.11,2021-12-04,east
829.83,2021-12-04,west
2130.0,2021-12-05,north
2445.0,2021-12-05,south
2190.0,2021-12-05,east
2265.0,2021-12-05,west
4885.11,2021-12-05,north
4015.98,2021-12-05,south
4505.49,2021-12-05,east
4035.96,2021-12-05,west
1110.0,2021-12-05,north
1225.0,2021-12-05,south
1067.5,2021-12-05,east
1035.0,2021-12-05,west
1386.0,2021-12-05,north
1290.0,2021-12-05,south
1479.0,2021-12-05,east
1410.0,2021-12-05,west
550.0,2021-12-05,north
541.25,2021-12-05,south
585.0,2021-12-05,east
607.5,2021-12-05,west
2400.19,2021-12-05,north
2195.6,2021-12-05,south
2305.38,2021-12-05,east
2250.4900000000002,2021-12-05,west
959.18,2021-12-05,north
883.56,2021-12-05,south
821.87,2021-12-05,east
873.61,2021-12-05,west
2380.0,2021-12-06,north
2235.0,2021-12-06,south
2200.0,2021-12-06,east
2200.0,2021-12-06,west
4885.11,2021-12-06,north
4585.41,2021-12-06,south
4885.11,2021-12-06,east
4155.84,2021-12-06,west
1065.0,2021-12-06,north
1055.0,2021-12-06,south
1202.5,2021-12-06,east
1147.5,2021-12-06,west
1272.0,2021-12-06,north
1377.0,2021-12-06,south
1455.0,2021-12-06,east
1395.0,2021-12-06,west
620.0,2021-12-06,north
583.75,2021-12-06,south
618.75,2021-12-06,east
582.5,2021-12-06,west
2190.61,2021-12-06,north
2285.42,2021-12-06,south
2035.92,2021-12-06,east
2020.95,2021-12-06,west
951.22,2021-12-06,north
935.3,2021-12-06,south
799.98,2021-12-06,east
863.66,2021-12-06,west
2090.0,2021-12-07,north
2165.0,2021-12-07,south
2300.0,2021-12-07,east
2400.0,2021-12-07,west
4735.26,2021-12-07,north
4845.150000000001,2021-12-07,south
4405.59,2021-12-07,east
4535.46,2021-12-07,west
1132.5,2021-12-07,north
1230.0,2021-12-07,south
1067.5,2021-12-07,east
1237.5,2021-12-07,west
1251.0,2021-12-07,north
1272.0,2021-12-07,south
1371.0,2021-12-07,east
1329.0,2021-12-07,west
525.0,2021-12-07,north
532.5,2021-12-07,south
571.25,2021-12-07,east
618.75,2021-12-07,west
2005.98,2021-12-07,north
2350.29,2021-12-07,south
2065.86,2021-12-07,east
2290.4100000000003,2021-12-07,west
937.29,2021-12-07,north
909.43,2021-12-07,south
983.06,2021-12-07,east
963.16,2021-12-07,west
2135.0,2021-12-08,north
2315.0,2021-12-08,south
2375.0,2021-12-08,east
2080.0,2021-12-08,west
3996.0,2021-12-08,north
4905.09,2021-12-08,south
4815.18,2021-12-08,east
4415.58,2021-12-08,west
1110.0,2021-12-08,north
1030.0,2021-12-08,south
1092.5,2021-12-08,east
1192.5,2021-12-08,west
1437.0,2021-12-08,north
1215.0,2021-12-08,south
1281.0,2021-12-08,east
1422.0,2021-12-08,west
536.25,2021-12-08,north
513.75,2021-12-08,south
608.75,2021-12-08,east
622.5,2021-12-08,west
2410.17,2021-12-08,north
2135.7200000000003,2021-12-08,south
2140.71,2021-12-08,east
2425.1400000000003,2021-12-08,west
879.58,2021-12-08,north
869.63,2021-12-08,south
929.33,2021-12-08,east
969.13,2021-12-08,west
2270.0,2021-12-09,north
2430.0,2021-12-09,south
2335.0,2021-12-09,east
2065.0,2021-12-09,west
4065.9300000000003,2021-12-09,north
4785.21,2021-12-09,south
4245.75,2021-12-09,east
4505.49,2021-12-09,west
1075.0,2021-12-09,north
1207.5,2021-12-09,south
1082.5,2021-12-09,east
1100.0,2021-12-09,west
1482.0,2021-12-09,north
1284.0,2021-12-09,south
1500.0,2021-12-09,east
1215.0,2021-12-09,west
618.75,2021-12-09,north
541.25,2021-12-09,south
513.75,2021-12-09,east
602.5,2021-12-09,west
2120.75,2021-12-09,north
2420.15,2021-12-09,south
2040.91,2021-12-09,east
2245.5,2021-12-09,west
823.86,2021-12-09,north
803.96,2021-12-09,south
985.05,2021-12-09,east
803.96,2021-12-09,west
2235.0,2021-12-10,north
2375.0,2021-12-10,south
2400.0,2021-12-10,east
2305.0,2021-12-10,west
4995.0,2021-12-10,north
4795.2,2021-12-10,south
4785.21,2021-12-10,east
4415.58,2021-12-10,west
1070.0,2021-12-10,north
1112.5,2021-12-10,south
1095.0,2021-12-10,east
1022.5,2021-12-10,west
1461.0,2021-12-10,north
1248.0,2021-12-10,south
1437.0,2021-12-10,east
1470.0,2021-12-10,west
548.75,2021-12-10,north
508.75,2021-12-10,south
581.25,2021-12-10,east
568.75,2021-12-10,west
2215.56,2021-12-10,north
2000.99,2021-12-10,south
2035.92,2021-12-10,east
2200.59,2021-12-10,west
963.16,2021-12-10,north
943.26,2021-12-10,south
913.41,2021-12-10,east
831.82,2021-12-10,west
2310.0,2021-12-11,north
2155.0,2021-12-11,south
2435.0,2021-12-11,east
2165.0,2021-12-11,west
4065.9300000000003,2021-12-11,north
4305.6900000000005,2021-12-11,south
4965.03,2021-12-11,east
4415.58,2021-12-11,west
1077.5,2021-12-11,north
1147.5,2021-12-11,south
1105.0,2021-12-11,east
1007.5,2021-12-11,west
1251.0,2021-12-11,north
1302.0,2021-12-11,south
1221.0,2021-12-11,east
1416.0,2021-12-11,west
617.5,2021-12-11,north
576.25,2021-12-11,south
620.0,2021-12-11,east
608.75,2021-12-11,west
2180.63,2021-12-11,north
2465.06,2021-12-11,south
2345.3,2021-12-11,east
2295.4,2021-12-11,west
973.11,2021-12-11,north
841.77,2021-12-11,south
875.6,2021-12-11,east
807.9399999999999,2021-12-11,west
2225.0,2021-12-12,north
2055.0,2021-12-12,south
2235.0,2021-12-12,east
2295.0,2021-12-12,west
4735.26,2021-12-12,north
4325.67,2021-12-12,south
4925.07,2021-12-12,east
4685.31,2021-12-12,west
1225.0,2021-12-12,north
1250.0,2021-12-12,south
1070.0,2021-12-12,east
1135.0,2021-12-12,west
1338.0,2021-12-12,north
1323.0,2021-12-12,south
1347.0,2021-12-12,east
1491.0,2021-12-12,west
616.25,2021-12-12,north
597.5,2021-12-12,south
562.5,2021-12-12,east
540.0,2021-12-12,west
2355.28,2021-12-12,north
2000.99,2021-12-12,south
2355.28,2021-12-12,east
2120.75,2021-12-12,west
927.34,2021-12-12,north
891.52,2021-12-12,south
831.82,2021-12-12,east
799.98,2021-12-12,west
2040.0,2021-12-13,north
2320.0,2021-12-13,south
2110.0,2021-12-13,east
2180.0,2021-12-13,west
4975.02,2021-12-13,north
4775.22,2021-12-13,south
4315.68,2021-12-13,east
4785.21,2021-12-13,west
1235.0,2021-12-13,north
1210.0,2021-12-13,south
1152.5,2021-12-13,east
1217.5,2021-12-13,west
1200.0,2021-12-13,north
1344.0,2021-12-13,south
1350.0,2021-12-13,east
1425.0,2021-12-13,west
615.0,2021-12-13,north
592.5,2021-12-13,south
572.5,2021-12-13,east
577.5,2021-12-13,west
2325.34,2021-12-13,north
2420.15,2021-12-13,south
2490.01,2021-12-13,east
2480.03,2021-12-13,west
813.91,2021-12-13,north
943.26,2021-12-13,south
885.55,2021-12-13,east
903.46,2021-12-13,west
2360.0,2021-12-14,north
2420.0,2021-12-14,south
2370.0,2021-12-14,east
2335.0,2021-12-14,west
4715.28,2021-12-14,north
4735.26,2021-12-14,south
4015.98,2021-12-14,east
4535.46,2021-12-14,west
1030.0,2021-12-14,north
1125.0,2021-12-14,south
1107.5,2021-12-14,east
1192.5,2021-12-14,west
1212.0,2021-12-14,north
1233.0,2021-12-14,south
1383.0,2021-12-14,east
1341.0,2021-12-14,west
518.75,2021-12-14,north
596.25,2021-12-14,south
617.5,2021-12-14,east
583.75,2021-12-14,west
2185.62,2021-12-14,north
2355.28,2021-12-14,south
2495.0,2021-12-14,east
2425.1400000000003,2021-12-14,west
931.32,2021-12-14,north
879.58,2021-12-14,south
975.1,2021-12-14,east
967.14,2021-12-14,west
2485.0,2021-12-15,north
2495.0,2021-12-15,south
2365.0,2021-12-15,east
2155.0,2021-12-15,west
4555.4400000000005,2021-12-15,north
4375.62,2021-12-15,south
4135.86,2021-12-15,east
4395.6,2021-12-15,west
1005.0,2021-12-15,north
1100.0,2021-12-15,south
1087.5,2021-12-15,east
1225.0,2021-12-15,west
1224.0,2021-12-15,north
1245.0,2021-12-15,south
1425.0,2021-12-15,east
1308.0,2021-12-15,west
582.5,2021-12-15,north
590.0,2021-12-15,south
622.5,2021-12-15,east
601.25,2021-12-15,west
2460.07,2021-12-15,north
2115.76,2021-12-15,south
2165.6600000000003,2021-12-15,east
2340.31,2021-12-15,west
879.58,2021-12-15,north
875.6,2021-12-15,south
895.5,2021-12-15,east
983.06,2021-12-15,west
2385.0,2021-12-16,north
2385.0,2021-12-16,south
2435.0,2021-12-16,east
2290.0,2021-12-16,west
4975.02,2021-12-16,north
4335.66,2021-12-16,south
4805.1900000000005,2021-12-16,east
4475.52,2021-12-16,west
1080.0,2021-12-16,north
1060.0,2021-12-16,south
1177.5,2021-12-16,east
1242.5,2021-12-16,west
1200.0,2021-12-16,north
1485.0,2021-12-16,south
1485.0,2021-12-16,east
1362.0,2021-12-16,west
593.75,2021-12-16,north
603.75,2021-12-16,south
608.75,2021-12-16,east
507.5,2021-12-16,west
2220.55,2021-12-16,north
2485.02,2021-12-16,south
2450.09,2021-12-16,east
2215.56,2021-12-16,west
905.45,2021-12-16,north
847.74,2021-12-16,south
893.51,2021-12-16,east
797.99,2021-12-16,west
2210.0,2021-12-17,north
2085.0,2021-12-17,south
2090.0,2021-12-17,east
2370.0,2021-12-17,west
4525.47,2021-12-17,north
4725.27,2021-12-17,south
4735.26,2021-12-17,east
4275.72,2021-12-17,west
1162.5,2021-12-17,north
1137.5,2021-12-17,south
1087.5,2021-12-17,east
1120.0,2021-12-17,west
1344.0,2021-12-17,north
1230.0,2021-12-17,south
1395.0,2021-12-17,east
1374.0,2021-12-17,west
503.75,2021-12-17,north
546.25,2021-12-17,south
611.25,2021-12-17,east
576.25,2021-12-17,west
2215.56,2021-12-17,north
2085.82,2021-12-17,south
2420.15,2021-12-17,east
2010.97,2021-12-17,west
963.16,2021-12-17,north
941.27,2021-12-17,south
969.13,2021-12-17,east
989.03,2021-12-17,west
2145.0,2021-12-18,north
2210.0,2021-12-18,south
2380.0,2021-12-18,east
2455.0,2021-12-18,west
4035.96,2021-12-18,north
4585.41,2021-12-18,south
4075.92,2021-12-18,east
4525.47,2021-12-18,west
1187.5,2021-12-18,north
1045.0,2021-12-18,south
1130.0,2021-12-18,east
1015.0,2021-12-18,west
1218.0,2021-12-18,north
1410.0,2021-12-18,south
1338.0,2021-12-18,east
1329.0,2021-12-18,west
505.0,2021-12-18,north
605.0,2021-12-18,south
565.0,2021-12-18,east
608.75,2021-12-18,west
2185.62,2021-12-18,north
2225.54,2021-12-18,south
2240.51,2021-12-18,east
2130.73,2021-12-18,west
951.22,2021-12-18,north
855.7,2021-12-18,south
811.92,2021-12-18,east
861.67,2021-12-18,west
2270.0,2021-12-19,north
2040.0,2021-12-19,south
2180.0,2021-12-19,east
2500.0,2021-12-19,west
4525.47,2021-12-19,north
4945.05,2021-12-19,south
4335.66,2021-12-19,east
4355.64,2021-12-19,west
1177.5,2021-12-19,north
1175.0,2021-12-19,south
1162.5,2021-12-19,east
1000.0,2021-12-19,west
1323.0,2021-12-19,north
1455.0,2021-12-19,south
1347.0,2021-12-19,east
1320.0,2021-12-19,west
571.25,2021-12-19,north
516.25,2021-12-19,south
526.25,2021-12-19,east
550.0,2021-12-19,west
2055.88,2021-12-19,north
2285.42,2021-12-19,south
2260.4700000000003,2021-12-19,east
2110.77,2021-12-19,west
829.83,2021-12-19,north
945.25,2021-12-19,south
951.22,2021-12-19,east
841.77,2021-12-19,west
2115.0,2021-12-20,north
2325.0,2021-12-20,south
2250.0,2021-12-20,east
2180.0,2021-12-20,west
4165.83,2021-12-20,north
4155.84,2021-12-20,south
4395.6,2021-12-20,east
4425.57,2021-12-20,west
1037.5,2021-12-20,north
1202.5,2021-12-20,south
1162.5,2021-12-20,east
1140.0,2021-12-20,west
1326.0,2021-12-20,north
1365.0,2021-12-20,south
1377.0,2021-12-20,east
1404.0,2021-12-20,west
535.0,2021-12-20,north
577.5,2021-12-20,south
553.75,2021-12-20,east
616.25,2021-12-20,west
2290.4100000000003,2021-12-20,north
2060.87,2021-12-20,south
2495.0,2021-12-20,east
2045.9,2021-12-20,west
847.74,2021-12-20,north
975.1,2021-12-20,south
883.56,2021-12-20,east
977.09,2021-12-20,west
2330.0,2021-12-21,north
2075.0,2021-12-21,south
2355.0,2021-12-21,east
2355.0,2021-12-21,west
4455.54,2021-12-21,north
4505.49,2021-12-21,south
4655.34,2021-12-21,east
4465.53,2021-12-21,west
1197.5,2021-12-21,north
1072.5,2021-12-21,south
1125.0,2021-12-21,east
1187.5,2021-12-21,west
1320.0,2021-12-21,north
1401.0,2021-12-21,south
1353.0,2021-12-21,east
1356.0,2021-12-21,west
613.75,2021-12-21,north
550.0,2021-12-21,south
507.5,2021-12-21,east
585.0,2021-12-21,west
2355.28,2021-12-21,north
2335.32,2021-12-21,south
2045.9,2021-12-21,east
2025.94,2021-12-21,west
829.83,2021-12-21,north
835.8,2021-12-21,south
979.08,2021-12-21,east
977.09,2021-12-21,west
2205.0,2021-12-22,north
2155.0,2021-12-22,south
2010.0,2021-12-22,east
2005.0,2021-12-22,west
4545.45,2021-12-22,north
4525.47,2021-12-22,south
4395.6,2021-12-22,east
4235.76,2021-12-22,west
1200.0,2021-12-22,north
1225.0,2021-12-22,south
1040.0,2021-12-22,east
1102.5,2021-12-22,west
1371.0,2021-12-22,north
1341.0,2021-12-22,south
1350.0,2021-12-22,east
1290.0,2021-12-22,west
540.0,2021-12-22,north
570.0,2021-12-22,south
542.5,2021-12-22,east
581.25,2021-12-22,west
